#	t	100	500	1000	1500	2000
4.189181	0.001381	0.002851	0.003306	0.003620	0.003568
4.223946	0.001341	0.002777	0.003440	0.003618	0.003765
4.258711	0.001316	0.002817	0.003287	0.003771	0.003515
4.293476	0.001244	0.002771	0.003378	0.003772	0.003732
4.328241	0.001250	0.002769	0.003451	0.003920	0.003850
4.363006	0.001211	0.002878	0.003401	0.003735	0.003836
4.397771	0.001179	0.002784	0.003265	0.004025	0.003816
4.432536	0.001170	0.002665	0.003467	0.003823	0.003679
4.467301	0.001089	0.002714	0.003505	0.003715	0.003820
4.502066	0.001065	0.002613	0.003392	0.003741	0.003991
4.536831	0.001064	0.002602	0.003275	0.003929	0.003672
4.571596	0.001047	0.002662	0.003408	0.003684	0.003920
4.606361	0.001024	0.002574	0.003318	0.003846	0.003836
4.641126	0.001031	0.002489	0.003266	0.003778	0.003723
4.675891	0.000959	0.002486	0.003211	0.003744	0.003626
4.710656	0.000938	0.002416	0.003147	0.003667	0.003899
4.745421	0.000889	0.002437	0.003125	0.003673	0.003793
4.780186	0.000853	0.002382	0.003149	0.003598	0.003538
4.814951	0.000843	0.002422	0.002959	0.003576	0.003899
4.849716	0.000817	0.002328	0.003095	0.003595	0.003721
4.884481	0.000784	0.002201	0.002920	0.003384	0.003686
4.919246	0.000757	0.002182	0.003026	0.003450	0.003390
4.954011	0.000788	0.002177	0.002942	0.003305	0.003561
4.988776	0.000724	0.002130	0.002746	0.003325	0.003596
5.023541	0.000677	0.001989	0.002819	0.003359	0.003460
5.058306	0.000669	0.001972	0.002693	0.003302	0.003427
5.093071	0.000688	0.002048	0.002654	0.003299	0.003418
5.127836	0.000634	0.001914	0.002705	0.003032	0.003522
5.162601	0.000610	0.001799	0.002562	0.003138	0.003325
5.197366	0.000579	0.001797	0.002640	0.003001	0.003286
5.232130	0.000579	0.001828	0.002607	0.003035	0.003446
5.266895	0.000510	0.001726	0.002505	0.003003	0.003254
5.301660	0.000533	0.001752	0.002430	0.002873	0.003189
5.336425	0.000519	0.001665	0.002390	0.002847	0.003305
5.371190	0.000495	0.001612	0.002439	0.002907	0.003198
5.405955	0.000464	0.001610	0.002288	0.002734	0.003194
5.440720	0.000439	0.001484	0.002348	0.002747	0.003351
5.475485	0.000395	0.001564	0.002241	0.002882	0.003238
5.510250	0.000394	0.001567	0.002281	0.002794	0.003168
5.545015	0.000425	0.001445	0.002243	0.002685	0.003277
5.579780	0.000374	0.001523	0.002248	0.002662	0.003062
5.614545	0.000388	0.001478	0.002260	0.002750	0.003182
5.649310	0.000396	0.001391	0.002095	0.002733	0.003164
5.684075	0.000382	0.001432	0.002083	0.002648	0.003124
5.718840	0.000320	0.001388	0.002030	0.002651	0.003124
5.753605	0.000353	0.001412	0.002060	0.002636	0.003094
5.788370	0.000330	0.001378	0.002129	0.002475	0.003154
5.823135	0.000331	0.001332	0.002139	0.002480	0.002990
5.857900	0.000307	0.001361	0.002156	0.002555	0.003161
5.892665	0.000302	0.001317	0.002124	0.002501	0.003076
5.927430	0.000272	0.001320	0.002090	0.002538	0.003059
5.962195	0.000276	0.001321	0.002175	0.002677	0.002990
5.996960	0.000283	0.001239	0.002094	0.002557	0.003002
6.031725	0.000302	0.001342	0.002039	0.002477	0.002997
6.066490	0.000285	0.001274	0.002068	0.002575	0.003080
6.101255	0.000257	0.001264	0.002105	0.002488	0.003069
6.136020	0.000267	0.001265	0.002127	0.002356	0.003133
6.170785	0.000260	0.001172	0.002015	0.002525	0.002828
6.205550	0.000219	0.001238	0.002053	0.002467	0.002999
6.240315	0.000262	0.001318	0.002001	0.002420	0.002814
6.275080	0.000244	0.001253	0.002133	0.002484	0.002879
6.309845	0.000222	0.001226	0.002058	0.002505	0.002879
6.344610	0.000223	0.001170	0.002015	0.002551	0.003055
6.379375	0.000223	0.001188	0.002038	0.002477	0.002911
6.414140	0.000197	0.001206	0.001979	0.002517	0.002831
6.448905	0.000217	0.001190	0.002022	0.002401	0.002888
6.483670	0.000225	0.001210	0.001984	0.002432	0.002879
6.518435	0.000228	0.001124	0.001946	0.002514	0.002907
6.553200	0.000194	0.001169	0.001978	0.002414	0.002905
6.587965	0.000188	0.001103	0.001970	0.002377	0.002868
6.622730	0.000172	0.001079	0.001890	0.002290	0.002939
6.657495	0.000192	0.001122	0.001909	0.002259	0.002844
6.692260	0.000195	0.001086	0.001918	0.002397	0.002911
6.727025	0.000160	0.001080	0.001842	0.002452	0.002995
6.761790	0.000157	0.001047	0.001881	0.002401	0.002837
6.796555	0.000174	0.001022	0.001777	0.002366	0.002738
6.831320	0.000172	0.001036	0.001816	0.002295	0.002888
6.866085	0.000154	0.001013	0.001758	0.002249	0.002745
6.900850	0.000130	0.000964	0.001716	0.002242	0.002731
6.935615	0.000148	0.000949	0.001640	0.002253	0.002694
6.970380	0.000138	0.000910	0.001646	0.002097	0.002722
7.005145	0.000135	0.000908	0.001625	0.002259	0.002613
7.039910	0.000124	0.000901	0.001617	0.002216	0.002683
7.074675	0.000140	0.000868	0.001517	0.002071	0.002680
7.109440	0.000110	0.000870	0.001491	0.002053	0.002729
7.144205	0.000152	0.000791	0.001453	0.002070	0.002541
7.178970	0.000108	0.000814	0.001526	0.002108	0.002599
7.213735	0.000101	0.000775	0.001419	0.002009	0.002474
7.248500	0.000113	0.000799	0.001478	0.002003	0.002407
7.283265	0.000090	0.000768	0.001400	0.001898	0.002481
7.318030	0.000111	0.000787	0.001377	0.001841	0.002296
7.352795	0.000089	0.000732	0.001322	0.001795	0.002366
7.387560	0.000093	0.000755	0.001284	0.001760	0.002245
7.422325	0.000099	0.000700	0.001218	0.001733	0.002202
7.457090	0.000091	0.000728	0.001218	0.001713	0.002206
7.491855	0.000081	0.000682	0.001208	0.001761	0.002116
7.526620	0.000080	0.000650	0.001214	0.001681	0.002403
7.561385	0.000103	0.000637	0.001209	0.001570	0.002114
7.596150	0.000075	0.000681	0.001143	0.001649	0.002137
7.630915	0.000076	0.000609	0.001098	0.001567	0.002086
7.665680	0.000085	0.000609	0.001133	0.001638	0.002116
7.700445	0.000067	0.000604	0.001115	0.001666	0.001993
7.735210	0.000071	0.000560	0.001097	0.001599	0.001892
7.769975	0.000070	0.000587	0.001107	0.001499	0.002091
7.804740	0.000070	0.000534	0.001117	0.001513	0.002000
7.839504	0.000058	0.000551	0.001060	0.001556	0.001924
7.874269	0.000061	0.000526	0.000981	0.001453	0.001866
7.909034	0.000066	0.000568	0.001061	0.001410	0.001970
7.943799	0.000064	0.000498	0.001003	0.001434	0.001855
7.978564	0.000082	0.000551	0.001027	0.001443	0.002003
8.013329	0.000065	0.000514	0.001058	0.001406	0.001843
8.048094	0.000061	0.000463	0.001028	0.001411	0.001707
8.082859	0.000044	0.000512	0.001033	0.001332	0.001767
8.117624	0.000049	0.000505	0.000990	0.001362	0.001667
8.152389	0.000043	0.000463	0.000935	0.001399	0.001875
8.187154	0.000052	0.000440	0.000929	0.001331	0.001781
8.221919	0.000045	0.000438	0.000951	0.001345	0.001806
8.256684	0.000041	0.000440	0.000957	0.001312	0.001788
8.291449	0.000037	0.000450	0.001012	0.001303	0.001677
8.326214	0.000040	0.000410	0.000884	0.001331	0.001577
8.360979	0.000052	0.000452	0.000890	0.001232	0.001700
8.395744	0.000050	0.000379	0.000886	0.001271	0.001524
8.430509	0.000050	0.000398	0.000941	0.001252	0.001586
8.465274	0.000055	0.000346	0.000886	0.001294	0.001533
8.500039	0.000045	0.000403	0.000909	0.001255	0.001633
8.534804	0.000031	0.000389	0.000865	0.001224	0.001480
8.569569	0.000039	0.000382	0.000900	0.001195	0.001515
8.604334	0.000043	0.000359	0.000782	0.001248	0.001524
8.639099	0.000034	0.000374	0.000897	0.001200	0.001563
8.673864	0.000038	0.000381	0.000860	0.001214	0.001529
8.708629	0.000034	0.000327	0.000843	0.001269	0.001563
8.743394	0.000036	0.000354	0.000789	0.001147	0.001628
8.778159	0.000035	0.000349	0.000866	0.001174	0.001552
8.812924	0.000036	0.000361	0.000834	0.001197	0.001573
8.847689	0.000033	0.000304	0.000807	0.001113	0.001503
8.882454	0.000030	0.000369	0.000811	0.001171	0.001394
8.917219	0.000023	0.000338	0.000768	0.001192	0.001475
8.951984	0.000026	0.000305	0.000733	0.001113	0.001420
8.986749	0.000025	0.000341	0.000765	0.001191	0.001547
9.021514	0.000031	0.000301	0.000752	0.001138	0.001517
9.056279	0.000027	0.000328	0.000772	0.001157	0.001540
9.091044	0.000023	0.000296	0.000715	0.001138	0.001448
9.125809	0.000022	0.000296	0.000680	0.001120	0.001510
9.160574	0.000023	0.000292	0.000726	0.001171	0.001522
9.195339	0.000026	0.000273	0.000677	0.001070	0.001542
9.230104	0.000022	0.000291	0.000730	0.001081	0.001390
9.264869	0.000018	0.000307	0.000701	0.001084	0.001411
9.299634	0.000024	0.000304	0.000693	0.001058	0.001406
9.334399	0.000022	0.000270	0.000722	0.001049	0.001413
9.369164	0.000019	0.000328	0.000655	0.001081	0.001385
9.403929	0.000026	0.000262	0.000716	0.001063	0.001288
9.438694	0.000026	0.000285	0.000633	0.001080	0.001357
9.473459	0.000018	0.000224	0.000608	0.001052	0.001332
9.508224	0.000018	0.000226	0.000683	0.000962	0.001367
9.542989	0.000018	0.000248	0.000595	0.000979	0.001330
9.577754	0.000018	0.000256	0.000671	0.000955	0.001253
9.612519	0.000024	0.000228	0.000587	0.000998	0.001267
9.647284	0.000017	0.000239	0.000613	0.000975	0.001226
9.682049	0.000014	0.000229	0.000600	0.000865	0.001235
9.716814	0.000015	0.000243	0.000580	0.000925	0.001168
9.751579	0.000022	0.000202	0.000543	0.000833	0.001184
9.786344	0.000013	0.000228	0.000562	0.000816	0.001103
9.821109	0.000011	0.000208	0.000486	0.000882	0.001216
9.855874	0.000014	0.000198	0.000524	0.000873	0.001145
9.890639	0.000012	0.000209	0.000493	0.000756	0.001082
9.925404	0.000016	0.000192	0.000492	0.000819	0.001038
9.960169	0.000010	0.000191	0.000525	0.000834	0.000983
9.994934	0.000013	0.000175	0.000453	0.000820	0.001008
10.029699	0.000016	0.000173	0.000516	0.000714	0.001001
10.064464	0.000014	0.000154	0.000443	0.000726	0.000925
10.099229	0.000007	0.000170	0.000463	0.000734	0.001001
10.133994	0.000010	0.000143	0.000464	0.000750	0.000976
10.168759	0.000013	0.000150	0.000447	0.000720	0.000934
10.203524	0.000007	0.000163	0.000416	0.000691	0.000835
10.238289	0.000007	0.000137	0.000415	0.000605	0.000872
10.273054	0.000006	0.000144	0.000421	0.000642	0.000876
10.307819	0.000009	0.000131	0.000398	0.000632	0.000807
10.342584	0.000004	0.000135	0.000363	0.000642	0.000793
10.377349	0.000007	0.000124	0.000351	0.000655	0.000793
10.412113	0.000006	0.000129	0.000386	0.000594	0.000793
10.446878	0.000006	0.000105	0.000366	0.000620	0.000696
10.481643	0.000006	0.000097	0.000348	0.000568	0.000733
10.516408	0.000005	0.000108	0.000388	0.000580	0.000738
10.551173	0.000012	0.000125	0.000331	0.000555	0.000691
10.585938	0.000011	0.000096	0.000361	0.000560	0.000719
10.620703	0.000006	0.000122	0.000305	0.000507	0.000671
10.655468	0.000006	0.000094	0.000322	0.000497	0.000687
10.690233	0.000006	0.000093	0.000287	0.000549	0.000708
10.724998	0.000006	0.000099	0.000315	0.000495	0.000668
10.759763	0.000008	0.000091	0.000281	0.000492	0.000645
10.794528	0.000010	0.000082	0.000287	0.000477	0.000525
10.829293	0.000006	0.000093	0.000273	0.000453	0.000520
10.864058	0.000004	0.000099	0.000258	0.000466	0.000661
10.898823	0.000006	0.000093	0.000293	0.000450	0.000641
10.933588	0.000004	0.000087	0.000265	0.000433	0.000622
10.968353	0.000001	0.000088	0.000268	0.000512	0.000583
11.003118	0.000003	0.000078	0.000271	0.000446	0.000682
11.037883	0.000007	0.000073	0.000241	0.000395	0.000592
11.072648	0.000006	0.000068	0.000233	0.000460	0.000504
11.107413	0.000004	0.000067	0.000253	0.000406	0.000518
11.142178	0.000005	0.000077	0.000259	0.000432	0.000574
11.176943	0.000003	0.000063	0.000239	0.000379	0.000518
11.211708	0.000005	0.000066	0.000217	0.000430	0.000511
11.246473	0.000004	0.000062	0.000219	0.000418	0.000571
11.281238	0.000004	0.000044	0.000228	0.000399	0.000564
11.316003	0.000002	0.000052	0.000198	0.000395	0.000592
11.350768	0.000002	0.000054	0.000217	0.000376	0.000546
11.385533	0.000002	0.000050	0.000194	0.000369	0.000597
11.420298	0.000001	0.000061	0.000196	0.000384	0.000504
11.455063	0.000002	0.000053	0.000191	0.000353	0.000500
11.489828	0.000004	0.000041	0.000212	0.000373	0.000497
11.524593	0.000005	0.000053	0.000205	0.000358	0.000546
11.559358	0.000005	0.000043	0.000183	0.000396	0.000530
11.594123	0.000005	0.000047	0.000178	0.000409	0.000576
11.628888	0.000004	0.000044	0.000189	0.000419	0.000474
11.663653	0.000003	0.000064	0.000191	0.000353	0.000530
11.698418	0.000002	0.000053	0.000193	0.000345	0.000546
11.733183	0.000004	0.000047	0.000186	0.000401	0.000520
11.767948	0.000003	0.000044	0.000180	0.000373	0.000504
11.802713	0.000003	0.000038	0.000152	0.000395	0.000495
11.837478	0.000003	0.000047	0.000191	0.000369	0.000590
11.872243	0.000007	0.000041	0.000175	0.000384	0.000518
11.907008	0.000000	0.000045	0.000146	0.000342	0.000509
11.941773	0.000003	0.000044	0.000187	0.000325	0.000555
11.976538	0.000006	0.000032	0.000184	0.000356	0.000428
12.011303	0.000003	0.000036	0.000165	0.000322	0.000553
12.046068	0.000002	0.000036	0.000206	0.000302	0.000446
12.080833	0.000002	0.000039	0.000174	0.000284	0.000553
12.115598	0.000004	0.000058	0.000167	0.000370	0.000497
12.150363	0.000002	0.000041	0.000184	0.000301	0.000481
12.185128	0.000002	0.000048	0.000154	0.000312	0.000486
12.219893	0.000002	0.000035	0.000157	0.000304	0.000458
12.254658	0.000006	0.000035	0.000155	0.000327	0.000523
12.289423	0.000005	0.000046	0.000161	0.000262	0.000493
12.324188	0.000001	0.000035	0.000154	0.000307	0.000497
12.358953	0.000004	0.000038	0.000161	0.000270	0.000479
12.393718	0.000001	0.000033	0.000143	0.000293	0.000467
12.428483	0.000001	0.000044	0.000157	0.000290	0.000493
12.463248	0.000002	0.000035	0.000171	0.000288	0.000509
12.498013	0.000002	0.000044	0.000164	0.000279	0.000426
12.532778	0.000002	0.000039	0.000170	0.000278	0.000481
12.567543	0.000002	0.000046	0.000150	0.000301	0.000432
12.602308	0.000001	0.000036	0.000147	0.000293	0.000432
12.637073	0.000002	0.000038	0.000130	0.000295	0.000460
12.671838	0.000002	0.000046	0.000148	0.000301	0.000509
12.706603	0.000002	0.000038	0.000154	0.000318	0.000430
12.741368	0.000002	0.000051	0.000145	0.000270	0.000435
12.776133	0.000002	0.000046	0.000167	0.000262	0.000412
12.810898	0.000000	0.000039	0.000131	0.000267	0.000370
12.845663	0.000000	0.000041	0.000134	0.000258	0.000382
12.880428	0.000002	0.000031	0.000130	0.000270	0.000412
12.915193	0.000001	0.000040	0.000119	0.000275	0.000389
12.949958	0.000000	0.000053	0.000104	0.000262	0.000428
12.984723	0.000003	0.000035	0.000099	0.000261	0.000435
13.019487	0.000001	0.000032	0.000137	0.000264	0.000414
13.054252	0.000001	0.000036	0.000124	0.000267	0.000287
13.089017	0.000002	0.000044	0.000111	0.000262	0.000395
13.123782	0.000001	0.000031	0.000110	0.000250	0.000393
13.158547	0.000001	0.000030	0.000126	0.000228	0.000377
13.193312	0.000001	0.000028	0.000140	0.000234	0.000389
13.228077	0.000002	0.000034	0.000102	0.000225	0.000331
13.262842	0.000001	0.000028	0.000101	0.000284	0.000345
13.297607	0.000002	0.000031	0.000079	0.000242	0.000370
13.332372	0.000000	0.000026	0.000101	0.000248	0.000298
13.367137	0.000000	0.000035	0.000104	0.000199	0.000298
13.401902	0.000001	0.000022	0.000111	0.000163	0.000321
13.436667	0.000000	0.000019	0.000080	0.000251	0.000342
13.471432	0.000000	0.000024	0.000080	0.000208	0.000342
13.506197	0.000000	0.000027	0.000093	0.000222	0.000310
13.540962	0.000000	0.000019	0.000087	0.000208	0.000301
13.575727	0.000001	0.000020	0.000090	0.000171	0.000284
13.610492	0.000000	0.000019	0.000073	0.000150	0.000259
13.645257	0.000000	0.000020	0.000090	0.000171	0.000245
13.680022	0.000000	0.000009	0.000079	0.000184	0.000268
13.714787	0.000000	0.000015	0.000072	0.000167	0.000250
13.749552	0.000000	0.000010	0.000071	0.000153	0.000266
13.784317	0.000001	0.000007	0.000069	0.000139	0.000252
13.819082	0.000001	0.000008	0.000082	0.000150	0.000250
13.853847	0.000000	0.000013	0.000067	0.000139	0.000213
13.888612	0.000001	0.000011	0.000068	0.000130	0.000243
13.923377	0.000000	0.000007	0.000060	0.000162	0.000197
13.958142	0.000000	0.000010	0.000045	0.000139	0.000192
13.992907	0.000001	0.000010	0.000050	0.000142	0.000215
14.027672	0.000000	0.000008	0.000076	0.000126	0.000176
14.062437	0.000000	0.000003	0.000050	0.000119	0.000217
14.097202	0.000000	0.000006	0.000062	0.000125	0.000204
14.131967	0.000000	0.000009	0.000042	0.000119	0.000169
14.166732	0.000000	0.000005	0.000044	0.000116	0.000155
14.201497	0.000000	0.000008	0.000050	0.000130	0.000176
14.236262	0.000000	0.000004	0.000044	0.000086	0.000192
14.271027	0.000000	0.000004	0.000054	0.000106	0.000150
14.305792	0.000000	0.000005	0.000057	0.000125	0.000176
14.340557	0.000000	0.000005	0.000053	0.000105	0.000153
14.375322	0.000000	0.000005	0.000042	0.000133	0.000208
14.410087	0.000000	0.000006	0.000040	0.000102	0.000153
14.444852	0.000000	0.000011	0.000046	0.000119	0.000162
14.479617	0.000000	0.000004	0.000050	0.000097	0.000130
14.514382	0.000000	0.000003	0.000045	0.000099	0.000146
14.549147	0.000000	0.000003	0.000043	0.000096	0.000130
14.583912	0.000000	0.000004	0.000045	0.000106	0.000139
14.618677	0.000000	0.000006	0.000035	0.000099	0.000176
14.653442	0.000000	0.000007	0.000034	0.000076	0.000132
14.688207	0.000000	0.000001	0.000028	0.000097	0.000097
14.722972	0.000000	0.000007	0.000040	0.000082	0.000120
14.757737	0.000000	0.000002	0.000025	0.000093	0.000125
14.792502	0.000000	0.000005	0.000025	0.000088	0.000118
14.827267	0.000000	0.000002	0.000023	0.000082	0.000109
14.862032	0.000000	0.000002	0.000032	0.000080	0.000097
14.896797	0.000000	0.000003	0.000050	0.000086	0.000113
14.931562	0.000000	0.000006	0.000032	0.000089	0.000081
14.966327	0.000000	0.000005	0.000032	0.000091	0.000104
15.001092	0.000000	0.000003	0.000030	0.000085	0.000109
15.035857	0.000000	0.000002	0.000034	0.000079	0.000095
15.070622	0.000000	0.000001	0.000030	0.000079	0.000076
15.105387	0.000000	0.000003	0.000022	0.000063	0.000093
15.140152	0.000000	0.000000	0.000024	0.000060	0.000097
15.174917	0.000000	0.000006	0.000030	0.000059	0.000093
15.209682	0.000000	0.000000	0.000023	0.000072	0.000074
15.244447	0.000000	0.000002	0.000020	0.000065	0.000081
15.279212	0.000000	0.000003	0.000022	0.000074	0.000083
15.313977	0.000000	0.000001	0.000034	0.000065	0.000097
15.348742	0.000000	0.000005	0.000025	0.000065	0.000076
15.383507	0.000000	0.000004	0.000027	0.000060	0.000083
15.418272	0.000000	0.000002	0.000017	0.000068	0.000069
15.453037	0.000000	0.000002	0.000025	0.000068	0.000081
15.487802	0.000000	0.000001	0.000029	0.000040	0.000097
15.522567	0.000000	0.000000	0.000028	0.000059	0.000090
15.557332	0.000000	0.000001	0.000030	0.000065	0.000083
15.592097	0.000000	0.000001	0.000020	0.000056	0.000079
15.626861	0.000000	0.000003	0.000017	0.000046	0.000079
15.661626	0.000000	0.000001	0.000019	0.000051	0.000097
15.696391	0.000000	0.000000	0.000028	0.000052	0.000095
15.731156	0.000000	0.000001	0.000010	0.000069	0.000086
15.765921	0.000000	0.000001	0.000025	0.000040	0.000095
15.800686	0.000000	0.000000	0.000027	0.000048	0.000081
15.835451	0.000000	0.000001	0.000023	0.000054	0.000109
15.870216	0.000000	0.000004	0.000022	0.000056	0.000062
15.904981	0.000000	0.000001	0.000017	0.000039	0.000099
15.939746	0.000000	0.000002	0.000021	0.000040	0.000095
15.974511	0.000000	0.000001	0.000012	0.000056	0.000097
16.009276	0.000000	0.000000	0.000017	0.000062	0.000109
16.044041	0.000000	0.000001	0.000021	0.000037	0.000083
16.078806	0.000000	0.000000	0.000025	0.000052	0.000102
16.113571	0.000000	0.000001	0.000017	0.000037	0.000081
16.148336	0.000000	0.000001	0.000021	0.000054	0.000065
